t	t'
transparaître	transparaîtras
transparaître	transparaîtrez
transparaître	transparais
transparaître	transparaîtriez
transparaître	transparaîtrions
transparaître	transparaîtront
transparaître	transparaîtrons
transparaître	transparaît
transparaître	transparues
transparaître	transparu
transparaître	transparue
transparaître	transparûmes
transparaître	transparurent
transparaître	transparussent
transparaître	transparusse
transparaître	transparusses
transparaître	transparussions
transparaître	transparussiez
transparaître	transparut
transparaître	transparût
transparaître	transparûtes
transparent	transparente
transparence	transparences
transparent	transparents
transparaître	transparus
transparent	transparentes
transpercer	transperçaient
transpercer	transperça
transpercer	transperçai
transpercer	transperçait
transpercer	transperçant
transpercer	transperçâmes
transpercer	transperçasse
transpercer	transperças
transpercer	transperçais
transpercer	transperçasses
transpercer	transperçassent
transpercer	transperçassions
transpercer	transperçât
transpercer	transperçâtes
transpercer	transpercé
transpercer	transperçassiez
transpercer	transperce
transpercer	transpercée
transpercer	transpercées
transpercer	transpercerai
transpercer	transpercent
transpercer	transperceraient
transpercer	transpercerait
transpercer	transperceras
transpercer	transpercerais
transpercer	transpercèrent
transpercer	transperceriez
transpercer	transpercera
transpercer	transpercerions
transpercer	transperceront
transpercer	transperces
transpercer	transpercerez
transpercer	transpercerons
transpercer	transperciez
transpercer	transpercés
transpercer	transpercions
transpirant	transpirante
transpercer	transperçons
transpiration	transpirations
transpercer	transpercez
transpirant	transpirants
transpirer	transpiraient
transpirer	transpirais
transpirer	transpira
transpirer	transpirait
transpirer	transpirant
transpirer	transpirâmes
transpirer	transpirai
transpirer	transpirasse
transpirer	transpirassent
transpirer	transpirasses
transpirer	transpirassiez
transpirer	transpirassions
transpirer	transpirâtes
transpirer	transpire
transpirer	transpirât
transpirer	transpiras
transpirer	transpirée
transpirer	transpirées
transpirer	transpirent
transpirer	transpirerai
transpirer	transpireraient
transpirer	transpiré
transpirer	transpirerais
transpirer	transpirera
transpirer	transpirerait
transpirer	transpirèrent
transpirer	transpireriez
transpirer	transpirerions
transpirer	transpireras
transpirer	transpireront
transpirer	transpires
transpirer	transpirerons
transpirer	transpirerez
transpirer	transpiriez
transpirer	transpirez
transpirer	transpirions
transplant	transplants
transplantation	transplantations
transpirer	transpirés
transplanté	transplantée
transplanté	transplantées
transplanter	transplanta
transplanté	transplantés
transplanter	transplantaient
transplanter	transplantais
transplanter	transplantait
transpirer	transpirons
transplanter	transplantâmes
transplanter	transplantant
transplanter	transplantasse
transplanter	transplantai
transplanter	transplantassent
transplanter	transplantassiez
transplanter	transplantassions
transplanter	transplantât
transplanter	transplantasses
transplanter	transplantâtes
transplanter	transplanté
transplanter	transplante
transplanter	transplantas
transplanter	transplantées
transplanter	transplantera
transplanter	transplanterai
transplanter	transplanteraient
transplanter	transplanterais
transplanter	transplantée
transplanter	transplanterait
transplanter	transplantèrent
transplanter	transplanterez
transplanter	transplanteriez
transplanter	transplanterions
transplanter	transplanterons
transplanter	transplantent
transplanter	transplanteront
transplanter	transplantes
transplanter	transplanteras
transplanter	transplantiez
transplanter	transplantions
transplanter	transplantons
transplanter	transplantez
transplanter	transplantés
transporté	transportée
transport	transports
transportable	transportables
transporter	transporta
transporté	transportées
transporter	transportaient
transporté	transportés
transporter	transportais
transporter	transportâmes
transporter	transportant
transporter	transportait
transporter	transportas
transporter	transportasse
transporter	transportassent
transporter	transportassiez
transporter	transportassions
transporter	transportât
transporter	transportasses
transporter	transporte
transporter	transportai
transporter	transportâtes
transporter	transportées
transporter	transportent
transporter	transporté
transporter	transportera
transporter	transporterai
transporter	transporteraient
transporter	transporterait
transporter	transporteras
transporter	transporterais
transporter	transportèrent
transporter	transporteriez
transporter	transporterions
transporter	transportée
transporter	transporterez
transporter	transporteront
transporter	transportés
transporter	transporterons
transporter	transportez
transporter	transportiez
transporter	transportions
transporter	transportes
transporter	transportons
transporteur	transporteurs
transposer	transposa
transposer	transposai
transporteur	transporteuse
transposer	transposaient
transposer	transposais
transposable	transposables
transposer	transposait
transposer	transposâmes
transposer	transposasse
transposer	transposas
transposer	transposassent
transposer	transposassiez
transposer	transposasses
transposer	transposassions
transposer	transposâtes
transposer	transposant
transposer	transposé
transposer	transposât
transposer	transposées
transposer	transpose
transposer	transposent
transposer	transposeraient
transposer	transposera
transposer	transposerai
transposer	transposerais
transposer	transposerait
transposer	transposée
transposer	transposèrent
transposer	transposerions
transposer	transposeriez
transposer	transposerez
transposer	transposerons
transposer	transposes
transposer	transposés
transposer	transposez
transposer	transposiez
transposer	transposions
transposer	transposons
transposition	transpositions
transrégional	transrégionale
transrégional	transrégionales
transrégional	transrégionaux
transsaharien	transsaharienne
transsaharien	transsahariennes
transsaharien	transsahariens
transsexuel	transsexuels
transsexuel	transsexuelle
transsibérien	transsibérienne
transsonique	transsoniques
transsubstantiation	transsubstantiations
transsuder	transsuda
transsuder	transsudai
transsuder	transsudaient
transposer	transposeront
transposer	transposeras
transsuder	transsudais
transsuder	transsudâmes
transsuder	transsudas
transsuder	transsudait
transsuder	transsudasse
transsuder	transsudasses
transsuder	transsudassent
transsuder	transsudassions
transsuder	transsude
transsuder	transsudât
transsuder	transsudâtes
transsuder	transsudé
transsuder	transsudassiez
transsuder	transsudent
transsuder	transsudera
transsuder	transsuderai
transsuder	transsuderaient
transsuder	transsuderait
transsuder	transsudant
transsuder	transsuderas
transsuder	transsudèrent
transsuder	transsuderais
transsuder	transsuderions
transsuder	transsuderiez
transsuder	transsuderont
transsuder	transsudes
transsuder	transsuderez
transsuder	transsuderons
transsuder	transsudions
transsuder	transsudez
transsuder	transsudons
transsuder	transsudiez
transuranien	transuranienne
transvaser	transvasaient
transvaser	transvasa
transvaser	transvasais
transvaser	transvasâmes
transvaser	transvasait
transvaser	transvasai
transvaser	transvasant
transvaser	transvasassent
transvaser	transvasasse
transvaser	transvasassiez
transvaser	transvasassions
transvaser	transvasât
transvaser	transvasâtes
transvaser	transvase
transvaser	transvasas
transvaser	transvasasses
transvaser	transvasée
transvaser	transvasé
transvaser	transvasent
transvaser	transvaserai
transvaser	transvaseraient
transvaser	transvasées
transvaser	transvaserais
transvaser	transvaseras
transvaser	transvaserait
transvaser	transvasèrent
transvaser	transvaserions
transvaser	transvaseriez
transvaser	transvaserons
transvaser	transvaseront
transvaser	transvaserez
transvaser	transvases
transvaser	transvasera
transvaser	transvasés
transvaser	transvasons
transvaser	transvasions
transvaser	transvasiez
transversal	transversale
transversal	transversaux
transversal	transversales
transvaser	transvasez
transvider	transvidaient
transvider	transvidai
transvider	transvidais
transvider	transvidâmes
transvider	transvida
transvider	transvidait
transvider	transvidasse
transvider	transvidas
transvider	transvidassent
transvider	transvidasses
transvider	transvidassiez
transvider	transvidassions
transvider	transvidât
transvider	transvidâtes
transvider	transvide
transvider	transvidé
transvider	transvidée
transvider	transvident
transvider	transvidées
transvider	transviderai
transvider	transvidant
transvider	transvideraient
transvider	transvidera
transvider	transviderait
transvider	transviderais
transvider	transvidèrent
transvider	transvideriez
transvider	transvideras
transvider	transviderions
transvider	transvideront
transvider	transviderez
transvider	transviderons
transvider	transvidez
transvider	transvidés
transvider	transvidions
transvider	transvidons
transvider	transvides
transvider	transvidiez
trapéziste	trapézistes
transylvanien	transylvanienne
trapézoïdal	trapézoïdales
trapézoïdal	trapézoïdale
trapèze	trapèzes
trapézoïdal	trapézoïdaux
trappiste	trappistes
trappe	trappes
trappeur	trappeurs
trapu	trapus
trapu	trapues
traque	traques
traquer	traqua
traquenard	traquenards
traquer	traquaient
trapu	trapue
traquer	traquai
traquer	traquait
traquer	traquâmes
traquer	traquant
traquer	traquais
traquer	traquasse
traquer	traquassent
traquer	traquasses
traquer	traquassiez
traquer	traquassions
traquer	traquâtes
traquer	traquas
traquer	traquât
traquer	traqué
traquer	traque
traquer	traquée
traquer	traquées
traquer	traquerai
traquer	traqueraient
traquer	traquerais
traquer	traquerait
traquer	traqueras
traquer	traquera
traquer	traquèrent
traquer	traqueriez
traquer	traquent
traquer	traquerez
traquer	traquerions
traquer	traquerons
traquer	traques
traquer	traqueront
traquer	traqués
traquer	traquiez
traquer	traquions
traquer	traquons
traqueur	traqueurs
traquer	traquez
traqueur	traqueuse
trattoria	trattorias
traquet	traquets
traumatique	traumatiques
traumatisant	traumatisante
traumatisant	traumatisantes
traumatiser	traumatisa
traumatisant	traumatisants
trauma	traumas
traumatiser	traumatisaient
traumatiser	traumatisâmes
traumatiser	traumatisai
traumatiser	traumatisait
traumatiser	traumatisasse
traumatiser	traumatisant
traumatiser	traumatisassent
traumatiser	traumatisais
traumatiser	traumatisasses
traumatiser	traumatisassiez
traumatiser	traumatisassions
traumatiser	traumatisâtes
traumatiser	traumatisât
traumatiser	traumatise
traumatiser	traumatisé
traumatiser	traumatisée
traumatiser	traumatisées
traumatiser	traumatisent
traumatiser	traumatiserai
traumatiser	traumatisas
traumatiser	traumatisera
traumatiser	traumatiserait
traumatiser	traumatiseraient
traumatiser	traumatisèrent
traumatiser	traumatiseras
traumatiser	traumatiserais
traumatiser	traumatiseriez
traumatiser	traumatiserions
traumatiser	traumatiserons
traumatiser	traumatiserez
traumatiser	traumatiseront
traumatiser	traumatisez
traumatiser	traumatisés
traumatiser	traumatisions
traumatiser	traumatisons
traumatisme	traumatismes
traumatiser	traumatises
traumatologie	traumatologies
traumatiser	traumatisiez
travaillé	travaillées
travaillé	travaillés
travail	travaux
travailler	travailla
travailler	travaillai
travaillé	travaillée
travailler	travaillaient
travailler	travaillâmes
travailler	travaillais
travailler	travaillas
travailler	travaillant
travailler	travaillasse
travailler	travaillasses
travailler	travaillassent
travailler	travaillassions
travailler	travaillait
travailler	travaillassiez
travailler	travaillé
travailler	travaillât
travailler	travaillâtes
travailler	travaillées
travailler	travaillera
travailler	travaillent
travailler	travaillerai
travailler	travailleraient
travailler	travaille
travailler	travaillée
travailler	travaillerais
travailler	travaillèrent
travailler	travaillerait
travailler	travaillerions
travailler	travailleras
travailler	travailleriez
travailler	travailleront
travailler	travaillerez
travailler	travaillerons
travailler	travaillés
travailler	travaillez
travailler	travaillons
travailler	travailles
travailler	travaillions
travailleur	travailleurs
travaillisme	travaillismes
travailleur	travailleuse
travailleur	travailleuses
travailliste	travaillistes
travée	travées
travailler	travailliez
traveller's chèque	traveller's chèques
traversable	traversables
travelling	travellings
traveller	travellers
traversé	traversés
travelo	travelos
traversée	traversées
traverser	traversai
traverser	traversaient
traverser	traversais
traverser	traversait
traverse	traverses
traverser	traversâmes
traverser	traversant
traverser	traversasse
traverser	traversassent
traverser	traversas
traverser	traversasses
traverser	traversassions
traverser	traversâtes
traverser	traversassiez
traverser	traverse
traverser	traversât
traverser	traversée
traverser	traversa
traverser	traversées
traverser	traverseraient
traverser	traversera
traverser	traversent
traverser	traverserai
traverser	traverserais
traverser	traverseras
traverser	traversé
traverser	traverserait
traverser	traverseriez
traverser	traversèrent
