a posteriori	à posteriori
apercevoir	apercevaient
apercevoir	apercevait
apercevoir	apercevant
apercevoir	aperceviez
apercevoir	apercevez
apercevoir	apercevions
apercevoir	apercevons
apercevoir	apercevrai
apercevoir	apercevraient
apercevoir	apercevrais
apercevoir	apercevrait
ape	apes
apercevoir	apercevra
apercevoir	apercevrez
apercevoir	apercevriez
apercevoir	apercevrions
apercevoir	apercevront
apercevoir	aperçois
apercevoir	apercevras
apercevoir	apercevrons
apercevoir	aperçoivent
apercevoir	aperçoit
apercevoir	aperçoive
apercevoir	aperçue
apercevoir	aperçoives
apercevoir	aperçûmes
apercevoir	aperçurent
apercevoir	aperçus
apercevoir	aperçues
apercevoir	aperçussent
apercevoir	aperçusses
apercevoir	aperçussiez
apercevoir	aperçussions
apercevoir	aperçut
apercevoir	aperçusse
apercevoir	aperçûtes
apercevoir	aperçu
apercevoir	aperçût
apéritif	apéritifs
apéritif	apéritives
apéritif	apéritive
apesanteur	apesanteurs
aperçu	aperçus
apeuré	apeurées
apeuré	apeurée
apeurer	apeura
apéro	apéros
apeuré	apeurés
apeurer	apeurais
apeurer	apeuraient
apeurer	apeurâmes
apeurer	apeurait
apeurer	apeuras
apeurer	apeurant
apeurer	apeurassent
apeurer	apeurasse
apeurer	apeurasses
apeurer	apeurassions
apeurer	apeurât
apeurer	apeurassiez
apeurer	apeure
apeurer	apeurâtes
apeurer	apeurai
apeurer	apeurée
apeurer	apeurées
apeurer	apeurent
apeurer	apeurerai
apeurer	apeureraient
apeurer	apeurerais
apeurer	apeurerait
apeurer	apeureras
apeurer	apeuré
apeurer	apeurèrent
apeurer	apeureriez
apeurer	apeurerions
apeurer	apeurerons
apeurer	apeurerez
apeurer	apeureront
apeurer	apeures
apeurer	apeurera
apeurer	apeurés
apeurer	apeurions
apeurer	apeurons
aphaniptère	aphaniptères
apeurer	apeurez
aphasie	aphasies
aphélie	aphélies
aphasique	aphasiques
aphérèse	aphérèses
aphone	aphones
apeurer	apeuriez
aphte	aphtes
aphorisme	aphorismes
aphteux	aphteuses
aphrodisiaque	aphrodisiaques
aphteux	aphteuse
apical	apicale
api	apis
apical	apicales
apicole	apicoles
apiculteur	apicultrice
apiculteur	apicultrices
apiculture	apicultures
apiquer	apiqua
apical	apicaux
apiculteur	apiculteurs
apiquer	apiquai
apiquer	apiquaient
apiquer	apiquais
apiquer	apiquâmes
apiquer	apiquant
apiquer	apiquasse
apiquer	apiquassent
apiquer	apiquait
apiquer	apiquasses
apiquer	apiquassions
apiquer	apiquât
apiquer	apiquassiez
apiquer	apiquâtes
apiquer	apiquas
apiquer	apiquée
apiquer	apiquées
apiquer	apiquent
apiquer	apiqué
apiquer	apiquera
apiquer	apiquerai
apiquer	apiqueraient
apiquer	apique
apiquer	apiquerait
apiquer	apiquèrent
apiquer	apiquerez
apiquer	apiquerais
apiquer	apiquerions
apiquer	apiqueriez
apiquer	apiqueront
apiquer	apiquerons
apiquer	apiques
apiquer	apiqueras
apiquer	apiqués
apiquer	apiquions
apiquer	apiquons
apitoiement	apitoiements
apitoyer	apitoie
apiquer	apiquez
apitoyer	apitoient
apitoyer	apitoierai
apitoyer	apitoieraient
apitoyer	apitoierais
apiquer	apiquiez
apitoyer	apitoierait
apitoyer	apitoierez
apitoyer	apitoieriez
apitoyer	apitoieras
apitoyer	apitoierions
apitoyer	apitoierons
apitoyer	apitoies
apitoyer	apitoiera
apitoyer	apitoieront
apitoyer	apitoyaient
apitoyer	apitoyais
apitoyer	apitoyait
apitoyer	apitoyâmes
apitoyer	apitoyant
apitoyer	apitoyas
apitoyer	apitoyasse
apitoyer	apitoyai
apitoyer	apitoyassent
apitoyer	apitoyassiez
apitoyer	apitoyassions
apitoyer	apitoyât
apitoyer	apitoyasses
apitoyer	apitoyâtes
apitoyer	apitoya
apitoyer	apitoyée
apitoyer	apitoyèrent
apitoyer	apitoyées
apitoyer	apitoyés
apitoyer	apitoyiez
apitoyer	apitoyez
apitoyer	apitoyions
apitoyer	apitoyons
aplanir	aplanie
apitoyer	apitoyé
aplanir	aplanîmes
aplanir	aplanira
aplanir	aplanirai
aplanir	aplani
aplanir	aplanies
aplanir	aplanirais
aplanir	aplaniraient
aplanir	aplaniras
aplanir	aplanirait
aplanir	aplaniriez
aplanir	aplanirez
aplanir	aplanirions
aplanir	aplanirent
aplanir	aplanis
aplanir	aplanirons
aplanir	aplanissaient
aplanir	aplanissait
aplanir	aplanissant
aplanir	aplanisse
aplanir	aplaniront
aplanir	aplanissent
aplanir	aplanissez
aplanir	aplanissais
aplanir	aplanissions
aplanir	aplanissons
aplanir	aplanisses
aplanir	aplanissiez
aplanir	aplanit
aplanir	aplanît
aplanir	aplanîtes
aplati	aplatie
aplat	aplats
aplati	aplaties
aplatir	aplatie
aplatir	aplaties
aplatir	aplatîmes
aplatir	aplatira
aplatir	aplatirai
aplatir	aplati
aplatir	aplatiraient
aplatir	aplatirait
aplatir	aplatirais
aplatir	aplatirent
aplatir	aplatiras
aplatir	aplatiriez
aplatir	aplatirions
aplatir	aplatirons
aplatir	aplatiront
aplati	aplatis
aplatir	aplatirez
aplatir	aplatissaient
aplatir	aplatissait
aplatir	aplatis
aplatir	aplatissais
aplatir	aplatissent
aplatir	aplatisse
aplatir	aplatisses
aplatir	aplatissiez
aplatir	aplatissez
aplatir	aplatissions
aplatir	aplatit
aplatir	aplatissant
aplatir	aplatîtes
aplatir	aplatissons
aplatissement	aplatissements
apocalypse	apocalypses
apocalyptique	apocalyptiques
aplomb	aplombs
aplatir	aplatît
apodose	apodoses
apocryphe	apocryphes
apolitique	apolitiques
apollon	apollons
apologétique	apologétiques
apologie	apologies
apocope	apocopes
apologiste	apologistes
aponévrose	aponévroses
apophtegme	apophtegmes
apophyse	apophyses
apoplectique	apoplectiques
apoplexie	apoplexies
apologue	apologues
apostasie	apostasies
apostasier	apostasiai
apostasier	apostasiaient
apostasier	apostasiais
apostasier	apostasiait
apogée	apogées
apostasier	apostasiâmes
apostasier	apostasias
apostasier	apostasiant
apostasier	apostasiasse
apostasier	apostasiassent
apostasier	apostasiasses
apostasier	apostasiassiez
apostasier	apostasiât
apostasier	apostasiassions
apostasier	apostasiâtes
apostasier	apostasié
apostasier	apostasiée
apostasier	apostasiées
apostasier	apostasie
apostasier	apostasient
apostasier	apostasierai
apostasier	apostasieraient
apostasier	apostasierais
apostasier	apostasiera
apostasier	apostasierait
apostasier	apostasièrent
apostasier	apostasierez
apostasier	apostasieriez
apostasier	apostasierions
apostasier	apostasierons
apostasier	apostasieront
apostasier	apostasia
apostasier	apostasies
apostasier	apostasiés
apostasier	apostasieras
apostasier	apostasiiez
apostasier	apostasiions
apostat	apostate
apostasier	apostasions
apostasier	apostasiez
aposter	aposta
apostat	apostats
aposter	apostaient
apostat	apostates
aposter	apostais
aposter	apostâmes
aposter	apostai
aposter	apostant
aposter	apostasse
aposter	apostassent
aposter	apostasses
aposter	apostassiez
aposter	apostassions
aposter	apostait
aposter	apostâtes
aposter	apostât
aposter	aposte
aposter	apostas
aposter	apostée
aposter	apostées
aposter	apostera
aposter	aposté
aposter	aposterai
aposter	aposteraient
aposter	apostent
aposter	aposterais
aposter	apostèrent
aposter	aposterez
aposter	aposterait
aposter	aposterions
aposter	aposteras
aposter	aposteriez
aposter	apostes
aposter	aposterons
aposter	aposteront
aposter	apostiez
aposter	apostions
aposter	apostés
aposter	apostez
aposter	apostons
apostiller	apostillée
apostolique	apostoliques
apostrophe	apostrophes
apostille	apostilles
apostropher	apostrophaient
apostropher	apostropha
apostropher	apostrophait
apostropher	apostrophant
apostropher	apostrophé
apostolat	apostolats
apostropher	apostrophe
apostropher	apostrophée
apostropher	apostrophèrent
apostropher	apostrophent
apothéose	apothéoses
apostropher	apostrophes
apothicaire	apothicaires
apparaître	apparais
apparaître	apparaissaient
apothème	apothèmes
apparaître	apparaissais
apparaître	apparaissait
apparaître	apparaisse
apparaître	apparaissant
apparaître	apparaisses
apparaître	apparaissent
apparaître	apparaissiez
apparaître	apparaissions
apparaître	apparaissons
apparaître	apparaît
apparaître	apparaissez
apparaître	apparaîtrai
apparaître	apparaîtraient
apparaître	apparaîtrais
apparaître	apparaîtrait
apôtre	apôtres
apparaître	apparaîtras
apparaître	apparaîtriez
apparaître	apparaîtrions
apparaître	apparaîtrez
apparaître	apparaîtront
apparaître	apparaîtrons
apparaître	apparue
apparaître	apparaîtra
apparaître	apparues
apparaître	apparûmes
apparaître	apparus
apparaître	apparurent
apparaître	apparussent
apparaître	apparusses
apparaître	apparussiez
apparaître	apparussions
apparaître	apparusse
apparaître	apparu
apparaître	apparut
apparaître	apparût
apparatchik	apparatchiks
appareil	appareils
apparaître	apparûtes
appareillage	appareillages
apparat	apparats
appareiller	appareilla
appareiller	appareillaient
appareiller	appareillai
appareiller	appareillais
appareiller	appareillâmes
appareiller	appareillant
appareiller	appareillasse
appareiller	appareillassent
appareiller	appareillas
appareiller	appareillasses
appareiller	appareillassiez
appareiller	appareillât
appareiller	appareillassions
appareiller	appareille
appareiller	appareillâtes
appareiller	appareillait
appareiller	appareillées
appareiller	appareillent
appareiller	appareillé
appareiller	appareillera
appareiller	appareilleraient
appareiller	appareillerais
appareiller	appareillerai
appareiller	appareillerait
appareiller	appareillèrent
appareiller	appareillerez
appareiller	appareilleriez
appareiller	appareillerions
appareiller	appareillée
appareiller	appareillerons
appareiller	appareilles
appareiller	appareilleras
appareiller	appareillez
appareiller	appareilleront
appareiller	appareillions
appareiller	appareillons
appareiller	appareilliez
apparent	apparente
apparence	apparences
appareiller	appareillés
apparenté	apparentée
apparenté	apparentés
apparenter	apparenta
apparenter	apparentai
apparenter	apparentaient
apparenter	apparentais
apparenter	apparentait
apparenter	apparentâmes
apparent	apparents
apparent	apparentes
apparenter	apparentas
apparenter	apparentant
apparenter	apparentassent
apparenter	apparentassiez
apparenter	apparentassions
apparenter	apparentât
apparenter	apparentasse
apparenter	apparentâtes
apparenter	apparenté
apparenter	apparentasses
apparenter	apparentée
apparenter	apparentées
apparenter	apparentera
apparenter	apparenterai
apparenter	apparenteraient
apparenter	apparenterais
apparenter	apparenterait
apparenter	apparente
apparenter	apparenteras
apparenter	apparentent
apparenter	apparentèrent
apparenter	apparenterions
apparenter	apparenterons
apparenter	apparenteront
apparenter	apparentes
apparenter	apparenteriez
apparenter	apparentés
apparenter	apparenterez
apparenter	apparentions
apparenter	apparentez
apparenter	apparentiez
apparier	apparia
appariement	appariements
apparenter	apparentons
apparier	appariai
apparier	appariais
apparier	appariâmes
apparier	appariaient
apparier	appariant
apparier	appariasse
apparier	appariassent
apparier	appariasses
apparier	appariait
apparier	appariassiez
apparier	appariassions
apparier	appariâtes
apparier	appariât
apparier	apparie
apparier	apparias
apparier	appariées
apparier	apparient
apparier	appariera
apparier	appariée
apparier	apparierai
apparier	apparieraient
apparier	apparierait
apparier	apparieras
apparier	apparierais
apparier	apparièrent
apparier	apparieriez
apparier	apparierions
apparier	apparierons
apparier	apparieront
apparier	apparié
apparier	apparierez
apparier	apparies
apparier	appariés
apparier	appariions
apparier	appariez
apparier	appariiez
appariteur	appariteurs
appart	apparts
apparier	apparions
appartenance	appartenances
appartenir	appartenaient
apparition	apparitions
appartement	appartements
appartenir	appartenant
appartenir	appartenez
appartenir	appartenait
appartenir	appartenions
appartenir	appartenons
appartenir	appartenais
appartenir	appartenues
appartenir	appartiendra
appartenir	appartiendrai
appartenir	appartenu
appartenir	apparteniez
appartenir	appartiendrait
appartenir	appartiendraient
appartenir	appartiendrez
appartenir	appartiendrais
appartenir	appartiendrions
appartenir	appartiendrons
appartenir	appartiendront
appartenir	appartienne
appartenir	appartiendriez
appartenir	appartiennes
appartenir	appartiendras
appartenir	appartient
appartenir	appartiennent
appartenir	appartinrent
appartenir	appartins
appartenir	appartiens
appartenir	appartinsse
appartenir	appartînmes
appartenir	appartinssiez
appartenir	appartinssions
appartenir	appartint
appartenir	appartinssent
appartenir	appartinsses
appât	appâts
appartenir	appartînt
appartenir	appartîntes
appâter	appâte
appâter	appâtant
appâter	appâtais
appâter	appâté
appâter	appâtée
appâter	appâtées
appâter	appâterait
appâter	appâtent
appâter	appâtes
appâter	appâtera
appâter	appâtons
appâter	appâtez
appâter	appâtés
appauvrir	appauvrie
appauvrir	appauvries
appauvrir	appauvrira
appauvrir	appauvri
appauvrir	appauvrîmes
appauvrir	appauvrirais
appauvrir	appauvrirai
